title,description,poster_url
Siege at Desert Pass,"After surviving an ambush while deployed overseas that resulted in the deaths of his team mates, a Navy Seal returns home to cope with life, loss and the pressures of the media attention he does not feel he deserves.",https://via.placeholder.com/300x450.png?text=No+Image
Surgical Strike,"In a terrorist attacks on the Indian Uri camp the protagonist's brother dies, along with 18 other soldiers. The Indian government decides to run a retaliation on terrorist camps on the Pakistani side of the LoC.",https://image.tmdb.org/t/p/w500/yNySAgpAnWmPpYinim9E0tUzJWG.jpg
Burning Calcutta,Film based on real story of Kolkata. A devastating smoke emitted from a fire at the basement of a high profile centrally air conditioned private hospital had taken lives of 89 patients and 4 sincere hospital staff on December 2011.,https://image.tmdb.org/t/p/w500/hcg227iQVUU32FbEie2UdKXNWHl.jpg
Athigaari,"A police officer takes over a murdered officer's cases suspecting the killer must related to one of the cases. With the help of the victim's daughter, who is traumatized and unable to talk after witnessing the murder",https://image.tmdb.org/t/p/w500/9cYClsGgEtf2RtV1NSay5ztkyNi.jpg
The Whiskey Bandit,"A rootless young man in Ceausescu's Romania crosses the Hungarian border looking for a better future. With his back against the wall in the post-socialist turmoil, he becomes the most successful bank robber in Hungarian history.",https://image.tmdb.org/t/p/w500/uaL59BF0jcHsvqxx3SSho3ZLAiY.jpg
Tozoom,"Tozoom site Africa conceals treasures that ignite the imagination of travellers, but also that of all - Who has not dreamed of this magical continent and of living adventures there, Clover tomas when he was well seated in its",https://image.tmdb.org/t/p/w500/4yfR7ymWFckMjZMiVAPNbNyVpGf.jpg
Eye in the Sky,"Col. Katherine Powell, a military officer in command of an operation to capture terrorists in Kenya, sees her mission escalate when a girl enters the kill zone triggering an international dispute over the implications of modern warfare.",https://image.tmdb.org/t/p/w500/xMY2XbaRtmto9LXwo83wnYRKN2U.jpg
Don,"Vijay is recruited by a police officer to masquerade as his lookalike Don, the leader of an international gang of smugglers. Things go wrong when the officer is killed and Vijay is left to fend for himself.",https://image.tmdb.org/t/p/w500/lztXQPdfxFPSTprFumTAqiNOrJI.jpg
Return to Zootopia,"In Zootopia, Judy Hopps and Nick Wilde have spent six months as partners in the ZPD, catching criminals and being the best at what they do - but their relationship is slowly flourishing into something more than friendship.",https://image.tmdb.org/t/p/w500/51S1ofG2oxQXWVyrGXtMUm9wu2M.jpg
Savage Man,"After the bandits murdered his native tribe, young Shankui began to live in the forest on the Tianmu mountain as a savage hermit. Savage and girl became friends but bandits's boss hired best chivalrous swordswoman to kill The Mountain King",https://image.tmdb.org/t/p/w500/9yk6TTW4NgU0BbgnMndtJSPQzc3.jpg
Gurren Lagann the Movie: The Lights in the Sky are Stars,"Seven years after the defeat of the Spiral King, Simon and the Dai-Gurren brigade must set out to the vastness of space to defeat a new threat and save the universe. The last high-stakes battle for Simon and his team is about to begin.",https://image.tmdb.org/t/p/w500/fJ1NsL2A7dwY63mBkHdP1K4kD3T.jpg
Hello!,"Avinash (Akhil Akkineni) in his childhood meets a girl (Kalyani Priyadarshan as Junnu) and believes that she is his soulmate, and patiently waits to come across her even after growing into an adult. Will they meet again?",https://image.tmdb.org/t/p/w500/8ta8VToSOykwgqI9iBqSE26SdWa.jpg
Riders of Justice,"Markus goes home to his teenage daughter, Mathilde, when his wife dies in a train crash. All appears to be a tragic accident until a mathematics geek, who was also a fellow passenger on the train, and his two colleagues show up.",https://image.tmdb.org/t/p/w500/sshNnwmQLk720iBQ0dZg3GVGKfK.jpg
Minuscule: Valley of the Lost Ants,"Somewhere in the forest, a stranded ladybug joins forces with a squad of black ants to retrieve a tin box of delicious sugar cubes to the hive. A battalion of fierce red ants has already set their sights on the loot. Who shall prevail?",https://image.tmdb.org/t/p/w500/tk4kHoeXx0i7TROwiOrcSEtHOEl.jpg
Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,"Nobita and Doraemon find a giant robot in pieces, which they later assemble and it turns out to be a destructive weapon. A girl comes searching for the robot. Will Nobita and gang be able to save earth from imminent invasion.",https://image.tmdb.org/t/p/w500/57ighjFjXpRwg7VeQ1GN6nf4OZH.jpg
Jellyscream!,"A rural State Park is terrorized by a mutant, man-eating, bipedal, humanoid jellyfish and it's up to a ragtag team of local law enforcement officials to stop it before it reproduces and replaces humans as the dominant species on Earth.",https://via.placeholder.com/300x450.png?text=No+Image
Kammatti Paadam,"Krishnan, who has been living away from his family and friends in Mumbai, gets a call from his friend Ganga in Kerala, out of the blue. He senses danger, and leaves for Kammattipadam, where both of them grew up.",https://image.tmdb.org/t/p/w500/2zJoZn1EBR6UQDr6OdT4Og77zFn.jpg
Young Ronin,"A pair of teenage martial artists are hired to kidnap a teenage celebrity to pay for their friend's operation. However, they must choose between their friend or the girl celebrity when one begins to fall for her.",https://image.tmdb.org/t/p/w500/yyYr9pcrIKwl59PSQM9HV9wbRXk.jpg
Kerosene,"The story revolves around victims who have been brutally raped, murdered and then burnt using Kerosene. While investigating the case, Vaibhav comes across a few more cases with the same Modus Operandi committed.",https://image.tmdb.org/t/p/w500/6JRNxDinKjkFZO3dO0PSPQUswW0.jpg
Grim,"Grim strives to right the wrong that was committed against his family, but being a real man takes over him, and he seeks to right the anarchy that rules his once beloved city. Criminal beware - for your future is ""Grim"".",https://image.tmdb.org/t/p/w500/v1Tn3Thj6SciSH90T1e9swhnZg9.jpg
Ghost in the Shell Arise: Border 2 - Ghost Whisper,"Witness the formation of the legendary Public Security Section 9. When a clandestine organization hacks every car in the city, Kusanagi recruits a lethal team of cyber operatives to clamp down on the chaos and make the city safe again.",https://image.tmdb.org/t/p/w500/eC8babU050Nwnss5CnAJyymGkB.jpg
Ratanpur,"Ratanpur is a nail-biting Gujarati thriller where the protagonist, an IPS officer recently posted in the village of Ratanpur, is faced with his life's toughest challenge - a murder that will change his life forever.",https://image.tmdb.org/t/p/w500/ids0cn8z04ZJ7MyXxY19oEvCgcV.jpg
American Sniper,"Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home with his family after four tours of duty, however, Chris finds that it is the war he can't leave behind.",https://image.tmdb.org/t/p/w500/i1U46OwMc6vlm7OoSUKfqUH615e.jpg
Project Z,"After being accused of murdering his former girlfriend, a private investigator stumbles onto a secret government project that is creating super soldiers. In order to find her killer he must expose the project as flawed.",https://image.tmdb.org/t/p/w500/aUFVEUqsmxzUq8uQ8ft97pBXC5N.jpg
The Wandering Earth II,"Humans built huge engines on the surface of the earth to find a new home. But the road to the universe is perilous. In order to save earth, young people once again have to step forward to start a race against time for life and death.",https://image.tmdb.org/t/p/w500/jAZzFYS36UFT0SKhKVmEY7qShal.jpg
Neko,"Two guys are moving in a small village called 'Purea' to undertake a screenwrite course, but there's something really special and magical about this place where weird characters come from other worlds.",https://image.tmdb.org/t/p/w500/h7suU3YXyAR7OqHgljJm67SYyNI.jpg
Sins of the Dragon,"In a world of martial arts and magic, a dark assassin seeks the power of the four ""Dragons,"" martial arts masters of supernatural strength. When his actions cause the death of a young man's family, his downfall becomes inevitable.",https://via.placeholder.com/300x450.png?text=No+Image
Secret Asian Man - Rise of the Zodiac!,"When a Genius Computer Hacker CRIM NAL is busted out of prison to hack a U.S. Military Satellite equipped with a laser guided weapons system to set a World Domination plan into operation, it is up to S.A.M. Starr to stop Master Zodiac.",https://via.placeholder.com/300x450.png?text=No+Image
"Danger, Dames & Dangerous Games","After his vampire boss snacks on a few employees a hapless accountant learns that monsters are real, hungry and of course, looking for him. As he struggles to avoid his own untimely end, the fate of the world rests in his hands.",https://image.tmdb.org/t/p/w500/aSn7qZAREvcNtQ27CSwsfLGRD7o.jpg
RocknRolla,"When a Russian mobster orchestrates a crooked land deal, millions of dollars are up for grabs, drawing in the entire London underworld into a feeding frenzy at a time when the old criminal regime is losing turf to a wealthy foreign mob.",https://image.tmdb.org/t/p/w500/i7eyngqjdvKB7NvrWtCjjTNNq8N.jpg
Stronger,"Starring the best team in snowboarding, Stronger brings together legends such as Kazu Kokubo, Gigi Rüf or Travis Rice. Buckle up tight, because a crew like this has never been assembled in a major snowboarding motion picture.",https://image.tmdb.org/t/p/w500/uaT6rruCPwwbJ57rB8oaIEwsdI5.jpg
I am not a terrorist,Islam and terrorism have nothing in common. The lack of purpose in life encourages young people to join the radicals. The main goal of the film is to show the audience the reverse side of the romanticized life of ISIS fighters.,https://via.placeholder.com/300x450.png?text=No+Image
Bheeshma Parvam,"Michael helms his ancestral family in Kochi, inspiring fear and respect through his past. When a few younger members of the household find his power over their lives too aggravating, they join hands with foes to clamp down on him.",https://image.tmdb.org/t/p/w500/7vtSFcwagN0O5psdS69xPRaLYkS.jpg
Sync,"Charlie Cooper is a special agent of the future able to transfer his consciousness to bio-mechanical bodies at will. But when a computer virus corrupts his system, he must face one of his greatest challenges yet: mortality.",https://image.tmdb.org/t/p/w500/pOyAbMS1TEcMPkZ2cKD5NvihaJF.jpg
The Mentalist,"Two mentalists, Deddy Corbuzier and Ronggo Sewu (Limbad), compete to show who is the best. Ronggo Sewu who used to be Deddy Corbuzier's assistant framed Deddy Corbuzier by using black magic in every magic show.",https://image.tmdb.org/t/p/w500/rlQs3xlzmDmNW4MyykJuJ1kjb4t.jpg
Action Movie Cazorla,"Inspector Torres is the best cop in town. After being in a coma, he wakes up again after a few years. With the help of the newly incorporated Inspector Alonso, he must end the crime that has arisen in the city.",https://via.placeholder.com/300x450.png?text=No+Image
The Smoke Master,"Two brothers and a fistful of friends have to face the Chinese mafia three generations revenge. Counting on The Smoke Master and his unique Cannabis fighting style, they stand a chance. A Stoned Kung-Fu movie.",https://image.tmdb.org/t/p/w500/mg6YkwftQOJjpT2ygYlCi11LWeC.jpg
The Suicide Squad,"Supervillains Harley Quinn, Bloodsport, Peacemaker, and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",https://image.tmdb.org/t/p/w500/q61qEyssk2ku3okWICKArlAdhBn.jpg
Pure Bloodlines: Blood's Thicker Than Water,Continuing on from the successful action/drama/romance/martial arts indy film 'Pure Bloodlines:The Ties That Bind us'. Comes the sequel 'Bloods Thicker Than Water' hot from winning a media award at the 'London Hall of Fame'. Twin brothers Eric and Alec continue the hunt against head vampire Mr Visconti and his supernatural assassins.,https://via.placeholder.com/300x450.png?text=No+Image
Hitler,"An Orphan with no desire in life rises against abuse and oppression, his life takes a new path to underworld. When internal conspiracy and notorious mafia becomes threat to his life he must face them to overcome all the consequences.",https://image.tmdb.org/t/p/w500/NDK54o9AKgSot77EvTWq7D3nWy.jpg
Rurouni Kenshin: The Legend Ends,"Shishio has set sail in his ironclad ship to bring down the Meiji government and return Japan to chaos, carrying Kaoru with him. In order to stop him in time, Kenshin trains with his old master to learn his final technique.",https://image.tmdb.org/t/p/w500/3sw2YRF0UR4jeZJ2yvpgk4qvMQK.jpg
Salyut-7,"USSR, June 1985. Based on actual events. After contact with the Salyut 7 space station is lost, cosmonauts Vladimir Dzhanibekov and Viktor Savinykh dock with the empty, frozen craft, and bring her back to life.",https://image.tmdb.org/t/p/w500/s2ktgF2ze4aVt9bXBUvxFJllqyd.jpg
Doli Chadh Ke Dulhin Sasurar Chalali,Sanjay who is from a simple background falls in love Madhu who is from a wealthy family. Her family fix her wedding to Dinesh and she reluctantly accepts. She decides to meet Sanjay one last time but events don't go as planned.,https://via.placeholder.com/300x450.png?text=No+Image
Sai de ke · ba lai: Tai yang qi,"An indigenous clan-based people living in harmony with nature find their way of life threatened when violent interlopers from another culture arrive, intent on seizing their natural resources and enslaving them.",https://image.tmdb.org/t/p/w500/xDgmCasmrbzPDyJO4Ngg01YsIIv.jpg
Schemer,"Irv Saint is an undercover agent who infiltrates a fashion magazine company to spy on its owners, who are believed to be involved in Organized Crime. But as Irv gets closer to them, the risks become higher.",https://image.tmdb.org/t/p/w500/b0KSLdZSUZFKpZgx6vTMxTyTOvP.jpg
The Greed of Men,"An outcast returns to his stomping grounds to settle a score with the crew that betrayed him. He soon finds himself in the cross-hairs of a dangerous power struggle, and must choose between the seductive lure of money and the sweet revenge.",https://via.placeholder.com/300x450.png?text=No+Image
